"macchina";"terminale";"giorno";"ora_locale";"conto";"ticket";"evento";"tipo";"volume";"simbolo";"prezzo";"ordine_rif"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"15:55:14";"50503392";"2965858";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2965858"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"15:57:12";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"15:57:12";"50503392";"2965885";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2965885"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"15:59:06";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"15:59:06";"50503392";"2965906";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2965906"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:00:09";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:00:09";"50503392";"2965931";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2965931"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:01:14";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:01:14";"50503392";"2965948";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2965948"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:02:15";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:02:15";"50503392";"2965973";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2965973"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:03:21";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:03:21";"50503392";"2965991";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2965991"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:04:25";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:04:25";"50503392";"2966009";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966009"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:05:29";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:05:29";"50503392";"2966025";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966025"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:07:24";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:07:24";"50503392";"2966051";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966051"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:09:14";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:09:14";"50503392";"2966092";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966092"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:11:08";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:11:08";"50503392";"2966129";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966129"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:12:50";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:12:50";"50503392";"2966150";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966150"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:14:45";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:14:45";"50503392";"2966175";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966175"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:16:44";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:16:44";"50503392";"2966228";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966228"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:18:49";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:18:49";"50503392";"2966285";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966285"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:20:46";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:20:46";"50503392";"2966325";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966325"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:22:36";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:22:36";"50503392";"2966361";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966361"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:24:24";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:24:24";"50503392";"2966384";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966384"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:26:13";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:26:13";"50503392";"2966410";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966410"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:28:03";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:28:03";"50503392";"2966424";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966424"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:29:00";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:29:00";"50503392";"2966434";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966434"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:30:47";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:30:47";"50503392";"2966474";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966474"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:31:45";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:31:45";"50503392";"2966485";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966485"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:33:44";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:33:44";"50503392";"2966514";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966514"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:34:49";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"16:34:49";"50503392";"2966522";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2966522"
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"17:49:29";"50503392";"";"FALLITO";"sell stop 0.8 D30EUR at 25694.60 sl: 25823.10 tp: 25309.10 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260731";"17:49:29";"50503392";"2967216";"PIAZZATO";"buy stop";"0.8";"D30EUR";"25823.10";"2967216"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"08:01:01";"50503392";"2633780";"ESEGUITO";"sell";"0.1";"F40EUR";"8566.20";"2972154"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"08:01:01";"50503392";"2633779";"ESEGUITO";"sell";"0.2";"F40EUR";"8565.50";"2972153"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:00:24";"50503392";"2634129";"ESEGUITO";"buy";"1.3";"D30EUR";"25901.00";"2972555"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:00:24";"50503392";"2634127";"ESEGUITO";"buy";"2.7";"D30EUR";"25900.00";"2972556"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:01:44";"50503392";"2634161";"ESEGUITO";"sell";"2.7";"D30EUR";"25858.60";"2972602"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:01:44";"50503392";"2634160";"ESEGUITO";"sell";"1.3";"D30EUR";"25858.60";"2972601"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:15:30";"50503392";"";"FALLITO";"cancel order #2972842 buy 0  at market [Invalid request]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:15:30";"50503392";"2634402";"ESEGUITO";"buy";"1.2";"D30EUR";"25932.50";"2972841"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:15:30";"50503392";"2634401";"ESEGUITO";"buy";"1.2";"D30EUR";"25932.50";"2972839"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:15:35";"50503392";"2634406";"ESEGUITO";"buy";"0.5";"D30EUR";"25937.50";"2972840"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:16:09";"50503392";"2634418";"ESEGUITO";"sell";"1.2";"D30EUR";"25944.80";"2972875"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:16:09";"50503392";"2634417";"ESEGUITO";"sell";"0.5";"D30EUR";"25944.80";"2972874"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"09:16:09";"50503392";"2634416";"ESEGUITO";"sell";"1.2";"D30EUR";"25944.80";"2972873"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"10:02:16";"50503392";"2973749";"PIAZZATO";"sell stop";"1";"D30EUR";"25841.60";"2973749"
"DESKTOP-H4D7CAJ";"215D85D7";"20260803";"10:02:16";"50503392";"";"FALLITO";"buy stop 1 D30EUR at 25948.20 sl: 25841.60 tp: 26268.00 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"09:16:12";"50503392";"3109763";"PIAZZATO";"sell stop";"1.7";"D30EUR";"26313.00";"3109763"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"09:16:12";"50503392";"3109762";"PIAZZATO";"buy stop";"1.7";"D30EUR";"26372.90";"3109762"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"09:16:16";"50503392";"2686904";"ESEGUITO";"sell";"1.7";"D30EUR";"26313.00";"3109763"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"15:30:11";"50503392";"2689275";"ESEGUITO";"buy";"1.2";"NASUSD";"29718.50";"3112303"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"16:00:00";"50503392";"2689741";"ESEGUITO";"buy";"0.1";"NASUSD";"29694.30";"3112807"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"16:00:00";"50503392";"2689740";"ESEGUITO";"buy";"0.1";"NASUSD";"29694.30";"3112806"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"16:10:40";"50503392";"2689938";"ESEGUITO";"buy";"0.1";"NASUSD";"29771.80";"3112306"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"16:53:40";"50503392";"2690491";"ESEGUITO";"buy";"0.3";"U30USD";"54007.50";"3113524"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"16:54:01";"50503392";"2690501";"ESEGUITO";"sell";"0.1";"NASUSD";"29694.30";"3113596"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"16:54:01";"50503392";"2690500";"ESEGUITO";"sell";"0.1";"NASUSD";"29694.30";"3113595"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"17:00:00";"50503392";"2690564";"ESEGUITO";"buy";"0.3";"U30USD";"53994.70";"3113665"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"17:00:00";"50503392";"2690563";"ESEGUITO";"buy";"0.1";"U30USD";"53994.50";"3113664"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"17:12:42";"50503392";"2690677";"ESEGUITO";"sell";"0.1";"NASUSD";"29656.30";"3113787"
"DESKTOP-H4D7CAJ";"215D85D7";"20260810";"17:25:28";"50503392";"2690801";"ESEGUITO";"sell";"0.3";"U30USD";"54036.50";"3113918"
"DESKTOP-H4D7CAJ";"215D85D7";"20260811";"16:03:36";"50503392";"2698820";"ESEGUITO";"sell";"0.7";"U30USD";"54129.40";"3122542"
"DESKTOP-H4D7CAJ";"215D85D7";"20260812";"09:29:44";"50503392";"";"FALLITO";"sell stop 2.7 D30EUR at 26419.40 sl: 26457.00 tp: 26306.60 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260812";"09:29:44";"50503392";"3126316";"PIAZZATO";"buy stop";"2.7";"D30EUR";"26457.00";"3126316"
"DESKTOP-H4D7CAJ";"215D85D7";"20260813";"09:37:47";"50503392";"";"FALLITO";"sell stop 1.4 D30EUR at 26422.50 sl: 26494.60 tp: 26206.20 [Invalid price]";"";"";"";""
"DESKTOP-H4D7CAJ";"215D85D7";"20260813";"09:37:47";"50503392";"3137737";"PIAZZATO";"buy stop";"1.4";"D30EUR";"26494.60";"3137737"
"DESKTOP-H4D7CAJ";"215D85D7";"20260813";"13:01:15";"50503392";"3138772";"PIAZZATO";"sell stop";"1.4";"D30EUR";"26422.50";"3138772"
"DESKTOP-H4D7CAJ";"215D85D7";"20260813";"13:01:15";"50503392";"3138771";"PIAZZATO";"buy stop";"1.4";"D30EUR";"26494.60";"3138771"
"DESKTOP-H4D7CAJ";"215D85D7";"20260813";"16:30:06";"50503392";"2720066";"ESEGUITO";"sell";"0.3";"U30USD";"54010.50";"3144769"
"DESKTOP-H4D7CAJ";"215D85D7";"20260814";"09:25:01";"50503392";"3160535";"PIAZZATO";"sell stop";"2";"D30EUR";"26426.70";"3160535"
"DESKTOP-H4D7CAJ";"215D85D7";"20260814";"09:25:01";"50503392";"3160534";"PIAZZATO";"buy stop";"2";"D30EUR";"26479.00";"3160534"
"DESKTOP-H4D7CAJ";"215D85D7";"20260814";"16:17:43";"50503392";"3165435";"PIAZZATO";"sell stop";"1.9";"D30EUR";"26426.70";"3165435"
"DESKTOP-H4D7CAJ";"215D85D7";"20260814";"16:17:43";"50503392";"3165434";"PIAZZATO";"buy stop";"1.9";"D30EUR";"26479.00";"3165434"
"DESKTOP-H4D7CAJ";"215D85D7";"20260814";"16:18:43";"50503392";"3165434";"ANNULLATO";"buy stop";"1.9";"D30EUR";"";"3165434"
"DESKTOP-H4D7CAJ";"215D85D7";"20260814";"16:18:48";"50503392";"3165435";"ANNULLATO";"sell stop";"1.9";"D30EUR";"";"3165435"
