file;expert;ora_piena;data;ora;simbolo;lato;uscita;livello_richiesto;prezzo_eseguito;volume;profitto;scarto_sfav
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.30 08:07:48;2025.09.30;8;D30EUR;long;sl;23702.5;23701.8;26.2;-896.04;0.7000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.30 08:41:48;2025.09.30;8;D30EUR;long;sl;23688.3;23687.3;27.0;-893.7;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.30 09:04:28;2025.09.30;9;D30EUR;long;sl;23681.3;23680.5;37.4;-886.38;0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.30 09:51:48;2025.09.30;9;D30EUR;long;tp;23748.1;23748.1;40.4;1696.8;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.01 07:45:32;2025.10.01;7;D30EUR;long;sl;23829.2;23828.1;39.3;-907.83;1.1000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.01 09:41:10;2025.10.01;9;D30EUR;long;tp;23875.0;23875.5;24.8;1723.6;-0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.01 17:16:01;2025.10.01;17;D30EUR;long;tp;24169.0;24169.6;6.1;1744.6;-0.5999999999985448
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.02 07:39:04;2025.10.02;7;D30EUR;long;tp;24292.6;24293.3;31.1;1800.69;-0.7000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.03 08:24:44;2025.10.03;8;D30EUR;long;sl;24455.5;24455.4;23.8;-911.54;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.03 09:10:21;2025.10.03;9;D30EUR;long;sl;24448.0;24447.4;47.3;-927.08;0.5999999999985448
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.03 09:50:08;2025.10.03;9;D30EUR;long;sl;24448.9;24448.5;47.9;-910.1;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.06 07:35:48;2025.10.06;7;D30EUR;long;sl;24365.7;24365.3;20.6;-887.86;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.06 08:00:36;2025.10.06;8;D30EUR;long;sl;24364.3;24362.9;58.2;-954.48;1.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.06 08:40:37;2025.10.06;8;D30EUR;long;sl;24336.4;24336.4;14.5;-858.4;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.07 08:21:10;2025.10.07;8;D30EUR;long;sl;24365.0;24362.9;26.2;-909.14;2.099999999998545
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.07 16:31:23;2025.10.07;16;D30EUR;long;sl;24371.4;24370.8;67.1;-885.72;0.6000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.07 17:20:46;2025.10.07;17;D30EUR;long;sl;24356.8;24356.8;44.7;-835.89;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.08 11:49:11;2025.10.08;11;D30EUR;long;tp;24515.3;24515.3;17.5;1648.5;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.09 02:14:12;2025.10.09;2;D30EUR;long;sl;24587.3;24587.2;22.7;-846.71;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.09 16:34:35;2025.10.09;16;D30EUR;long;sl;24628.9;24628.3;20.5;-844.6;0.6000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.13 12:05:36;2025.10.13;12;D30EUR;long;sl;24334.7;24334.1;20.1;-838.17;0.6000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.14 01:20:57;2025.10.14;1;D30EUR;long;tp;24446.2;24446.6;14.0;1635.2;-0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.15 18:13:40;2025.10.15;18;D30EUR;long;sl;24041.0;24038.8;5.9;-834.26;2.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.16 10:23:11;2025.10.16;10;D30EUR;long;tp;24191.6;24192.1;16.5;1648.35;-0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.16 16:00:29;2025.10.16;16;D30EUR;long;tp;24240.3;24240.4;19.6;1683.64;-0.10000000000218279
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.16 19:12:03;2025.10.16;19;D30EUR;long;sl;24091.3;24091.3;7.1;-849.87;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.20 11:00:38;2025.10.20;11;D30EUR;long;tp;24136.3;24137.3;19.4;1714.96;-1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.21 07:30:32;2025.10.21;7;D30EUR;long;tp;24283.4;24284.3;100.0;1130.0;-0.8999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.21 08:09:59;2025.10.21;8;D30EUR;long;sl;24268.8;24268.8;37.6;-876.08;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.21 08:33:35;2025.10.21;8;D30EUR;long;sl;24261.3;24260.3;48.0;-916.8;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.22 01:16:48;2025.10.22;1;D30EUR;long;sl;24300.6;24300.6;51.8;-859.88;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.22 07:00:47;2025.10.22;7;D30EUR;long;sl;24286.5;24285.1;49.7;-919.45;1.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.22 07:46:31;2025.10.22;7;D30EUR;long;tp;24354.4;24357.3;32.7;1775.61;-2.899999999997817
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.23 09:46:00;2025.10.23;9;D30EUR;long;sl;24057.2;24056.9;22.1;-864.11;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.24 06:44:55;2025.10.24;6;D30EUR;long;tp;24274.5;24274.5;25.1;1701.78;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.24 13:30:03;2025.10.24;13;D30EUR;long;tp;24251.5;24251.9;23.4;1740.96;-0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.27 09:05:25;2025.10.27;9;D30EUR;long;sl;24299.0;24298.6;11.1;-881.34;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.27 10:28:52;2025.10.27;10;D30EUR;long;sl;24248.2;24245.2;23.0;-943.0;3.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.27 12:11:40;2025.10.27;12;D30EUR;long;sl;24238.7;24238.2;29.2;-878.92;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.28 09:02:10;2025.10.28;9;D30EUR;long;sl;24233.2;24232.8;36.3;-871.2;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.28 10:09:56;2025.10.28;10;D30EUR;long;tp;24279.4;24280.4;32.3;1724.82;-1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.28 20:41:06;2025.10.28;20;D30EUR;long;sl;24258.4;24258.3;26.2;-867.22;0.10000000000218279
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.29 15:03:02;2025.10.29;15;D30EUR;long;sl;24172.0;24171.6;12.9;-859.14;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.29 19:36:47;2025.10.29;19;D30EUR;long;sl;24103.6;24099.5;15.6;-907.92;4.099999999998545
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.31 10:39:12;2025.10.31;10;D30EUR;long;sl;24001.5;24001.1;7.2;-832.32;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.10.31 15:21:53;2025.10.31;15;D30EUR;long;sl;23932.6;23932.6;24.3;-828.63;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.04 06:41:10;2025.11.04;6;D30EUR;long;sl;23965.0;23964.9;8.0;-821.6;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.04 07:03:18;2025.11.04;7;D30EUR;long;sl;23935.9;23934.9;39.4;-851.04;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.05 01:40:26;2025.11.05;1;D30EUR;long;sl;23761.2;23760.6;6.4;-801.28;0.6000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.05 12:08:52;2025.11.05;12;D30EUR;long;sl;23742.8;23742.6;12.6;-792.54;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.06 10:19:41;2025.11.06;10;D30EUR;long;tp;24007.5;24009.2;30.1;1622.39;-1.7000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.07 11:11:24;2025.11.07;11;D30EUR;long;sl;23637.5;23637.5;29.6;-802.16;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.07 20:31:26;2025.11.07;20;D30EUR;long;tp;23708.1;23708.7;10.0;1590.0;-0.6000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.10 09:33:05;2025.11.10;9;D30EUR;long;sl;23860.9;23860.0;13.2;-818.4;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.10 21:11:50;2025.11.10;21;D30EUR;long;tp;24079.2;24079.4;16.7;1603.2;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.11 08:27:46;2025.11.11;8;D30EUR;long;sl;24032.4;24032.1;30.6;-826.2;0.3000000000029104
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.11 08:51:52;2025.11.11;8;D30EUR;long;sl;24019.6;24017.9;31.3;-863.88;1.6999999999970896
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.11 09:27:12;2025.11.11;9;D30EUR;long;sl;23976.2;23976.2;15.6;-798.72;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.12 08:31:42;2025.11.12;8;D30EUR;long;tp;24253.8;24254.3;37.6;1605.52;-0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.13 10:23:53;2025.11.13;10;D30EUR;long;sl;24319.6;24319.4;10.2;-810.9;0.19999999999708962
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.13 11:23:31;2025.11.13;11;D30EUR;long;sl;24282.9;24282.4;23.9;-812.6;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.13 16:26:36;2025.11.13;16;D30EUR;long;sl;24132.0;24132.0;17.9;-791.18;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.14 08:13:26;2025.11.14;8;D30EUR;long;sl;24036.1;24035.3;25.6;-803.84;0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.17 10:05:13;2025.11.17;10;D30EUR;long;sl;23834.6;23834.2;17.6;-781.44;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.17 10:33:50;2025.11.17;10;D30EUR;long;sl;23837.8;23837.2;34.9;-788.74;0.5999999999985448
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.18 09:38:48;2025.11.18;9;D30EUR;long;tp;23345.7;23346.1;12.9;1519.62;-0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.18 15:55:26;2025.11.18;15;D30EUR;long;sl;23169.9;23169.9;16.6;-775.22;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.19 10:04:06;2025.11.19;10;D30EUR;long;sl;23100.4;23099.7;14.5;-778.65;0.7000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.19 14:46:17;2025.11.19;14;D30EUR;long;tp;23276.6;23276.8;11.1;1525.14;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.19 18:37:44;2025.11.19;18;D30EUR;long;sl;23161.7;23160.2;20.3;-805.91;1.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.21 09:55:42;2025.11.21;9;D30EUR;long;tp;23167.9;23167.9;9.6;1534.08;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.26 01:16:12;2025.11.26;1;D30EUR;long;tp;23609.0;23612.3;3.5;1563.45;-3.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.26 09:00:02;2025.11.26;9;D30EUR;long;sl;23584.9;23582.0;26.7;-873.09;2.900000000001455
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.26 10:00:35;2025.11.26;10;D30EUR;long;sl;23499.9;23499.4;45.9;-812.43;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.26 10:51:37;2025.11.26;10;D30EUR;long;sl;23488.9;23488.9;20.5;-781.05;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.27 08:34:21;2025.11.27;8;D30EUR;long;sl;23705.5;23704.9;48.0;-801.6;0.5999999999985448
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.11.27 09:17:02;2025.11.27;9;D30EUR;long;tp;23771.3;23772.4;31.5;1565.55;-1.1000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.01 06:09:11;2025.12.01;6;D30EUR;long;sl;23690.2;23690.0;9.6;-782.4;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.01 09:09:26;2025.12.01;9;D30EUR;long;sl;23679.7;23678.5;18.2;-791.7;1.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.01 10:38:33;2025.12.01;10;D30EUR;long;sl;23656.0;23656.0;19.4;-760.48;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.01 11:36:51;2025.12.01;11;D30EUR;long;sl;23583.0;23582.1;12.2;-763.72;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.03 15:04:46;2025.12.03;15;D30EUR;long;sl;23659.2;23658.9;10.8;-744.12;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.04 03:49:00;2025.12.04;3;D30EUR;long;tp;23804.7;23806.8;14.1;1498.83;-2.099999999998545
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.04 20:20:35;2025.12.04;20;D30EUR;long;sl;23849.9;23848.9;26.8;-777.2;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.08 09:05:24;2025.12.08;9;D30EUR;long;sl;24004.5;24003.6;32.6;-772.62;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.09 09:13:27;2025.12.09;9;D30EUR;long;tp;24136.1;24136.4;15.8;1474.14;-0.3000000000029104
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.10 02:31:23;2025.12.10;2;D30EUR;long;sl;24089.1;24089.0;19.2;-752.64;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.10 09:44:12;2025.12.10;9;D30EUR;long;sl;24084.4;24084.0;18.8;-748.24;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.10 10:11:01;2025.12.10;10;D30EUR;long;sl;24051.0;24050.9;24.4;-734.44;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.10 20:07:07;2025.12.10;20;D30EUR;long;tp;24166.7;24168.9;12.8;1477.12;-2.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.11 04:32:47;2025.12.11;4;D30EUR;long;sl;24000.1;23999.6;27.3;-753.48;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.11 20:50:44;2025.12.11;20;D30EUR;long;tp;24378.2;24379.0;5.3;1453.26;-0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.12 11:44:01;2025.12.12;11;D30EUR;long;sl;24355.9;24355.0;12.3;-757.68;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.12 16:00:17;2025.12.12;16;D30EUR;long;sl;24355.9;24355.5;20.2;-749.42;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.12 16:55:14;2025.12.12;16;D30EUR;long;sl;24264.9;24264.9;31.6;-733.12;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.15 08:08:20;2025.12.15;8;D30EUR;long;sl;24286.8;24286.4;29.7;-736.56;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.15 09:00:02;2025.12.15;9;D30EUR;long;tp;24328.0;24328.4;51.7;1457.94;-0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.15 09:55:04;2025.12.15;9;D30EUR;long;sl;24254.9;24254.9;24.7;-731.12;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.16 16:15:45;2025.12.16;16;D30EUR;long;sl;24066.5;24066.1;17.8;-731.58;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.16 17:43:23;2025.12.16;17;D30EUR;long;tp;24094.4;24094.5;24.7;1440.01;-0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.17 12:02:12;2025.12.17;12;D30EUR;long;sl;24069.7;24069.6;11.2;-730.24;0.10000000000218279
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.17 17:35:20;2025.12.17;17;D30EUR;long;sl;23947.0;23947.0;41.0;-725.7;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.22 08:00:21;2025.12.22;8;D30EUR;long;tp;24289.2;24289.3;58.4;1442.48;-0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.22 09:00:03;2025.12.22;9;D30EUR;long;sl;24279.4;24278.5;26.4;-755.04;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.22 14:35:35;2025.12.22;14;D30EUR;long;sl;24251.9;24249.4;10.1;-749.42;2.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.29 09:03:07;2025.12.29;9;D30EUR;long;sl;24377.0;24377.0;27.9;-717.03;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.29 09:37:32;2025.12.29;9;D30EUR;long;sl;24289.0;24289.0;45.6;-711.36;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.29 10:37:38;2025.12.29;10;D30EUR;long;sl;24269.6;24269.2;19.8;-708.84;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.30 08:32:45;2025.12.30;8;D30EUR;long;sl;24337.0;24336.7;29.9;-705.64;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.12.30 11:13:15;2025.12.30;11;D30EUR;long;tp;24436.8;24436.9;17.9;1376.51;-0.10000000000218279
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.02 08:48:56;2026.01.02;8;D30EUR;long;sl;24480.5;24480.5;34.5;-703.8;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.02 17:06:00;2026.01.02;17;D30EUR;long;sl;24454.6;24454.0;8.9;-695.09;0.5999999999985448
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.02 19:08:57;2026.01.02;19;D30EUR;long;sl;24462.6;24462.2;10.7;-691.22;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.05 09:12:17;2026.01.05;9;D30EUR;long;tp;24689.9;24690.4;27.4;1378.22;-0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.07 09:06:19;2026.01.07;9;D30EUR;long;tp;25017.4;25017.6;5.8;1388.52;-0.19999999999708962
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.08 08:24:02;2026.01.08;8;D30EUR;long;tp;25105.8;25109.7;22.1;1505.01;-3.900000000001455
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.08 08:33:49;2026.01.08;8;D30EUR;long;sl;25074.2;25074.2;31.9;-724.13;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.09 14:42:53;2026.01.09;14;D30EUR;long;tp;25266.7;25266.7;8.1;1423.98;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.12 13:10:16;2026.01.12;13;D30EUR;long;tp;25383.4;25384.7;10.3;1467.75;-1.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.13 10:06:24;2026.01.13;10;D30EUR;long;sl;25393.1;25393.1;22.0;-741.4;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.13 10:41:57;2026.01.13;10;D30EUR;long;sl;25370.1;25369.2;40.4;-771.64;0.8999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.14 11:22:04;2026.01.14;11;D30EUR;long;sl;25351.8;25350.5;12.5;-742.5;1.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.14 16:00:00;2026.01.14;16;D30EUR;long;sl;25286.0;25285.5;100.0;-360.0;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.14 16:49:11;2026.01.14;16;D30EUR;long;sl;25274.4;25274.0;10.9;-715.04;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.15 16:57:37;2026.01.15;16;D30EUR;long;tp;25344.5;25345.3;18.5;1428.2;-0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.16 09:00:01;2026.01.16;9;D30EUR;long;tp;25329.7;25329.9;35.8;1453.48;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.19 00:05:15;2026.01.19;0;D30EUR;long;sl;25197.9;25096.2;11.1;-1862.58;101.70000000000073
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.19 08:56:50;2026.01.19;8;D30EUR;long;sl;24933.8;24933.5;14.6;-718.32;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.19 11:45:08;2026.01.19;11;D30EUR;long;sl;24917.5;24917.3;8.6;-708.64;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.20 08:18:50;2026.01.20;8;D30EUR;long;sl;24808.0;24806.7;50.5;-767.6;1.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.20 09:02:51;2026.01.20;9;D30EUR;long;sl;24739.0;24738.7;10.3;-692.16;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.21 09:01:38;2026.01.21;9;D30EUR;long;sl;24638.2;24638.2;9.9;-685.08;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.21 10:24:37;2026.01.21;10;D30EUR;long;sl;24610.2;24609.6;20.2;-692.86;0.6000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.21 16:33:29;2026.01.21;16;D30EUR;long;tp;24622.1;24622.5;14.1;1350.78;-0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.22 09:02:24;2026.01.22;9;D30EUR;long;tp;24849.5;24849.9;27.3;1386.84;-0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.22 09:48:50;2026.01.22;9;D30EUR;long;sl;24815.4;24815.4;18.3;-699.06;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.22 16:11:14;2026.01.22;16;D30EUR;long;sl;24770.4;24770.4;9.4;-688.08;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.23 09:00:22;2026.01.23;9;D30EUR;long;sl;24805.1;24804.3;20.9;-704.33;0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.23 11:10:43;2026.01.23;11;D30EUR;long;sl;24805.1;24802.8;16.4;-715.04;2.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.26 00:05:15;2026.01.26;0;D30EUR;long;sl;24787.3;24689.1;10.7;-1721.63;98.20000000000073
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.26 01:16:43;2026.01.26;1;D30EUR;long;tp;24825.8;24828.7;18.5;1356.05;-2.900000000001455
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.26 15:08:40;2026.01.26;15;D30EUR;long;tp;24963.7;24964.1;8.8;1332.32;-0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.27 10:05:27;2026.01.27;10;D30EUR;long;sl;24893.0;24892.7;11.1;-681.54;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.27 11:41:15;2026.01.27;11;D30EUR;long;tp;24926.5;24926.7;35.3;1355.52;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.28 09:43:02;2026.01.28;9;D30EUR;long;sl;24860.6;24860.2;18.4;-691.84;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.28 10:18:19;2026.01.28;10;D30EUR;long;tp;24829.7;24829.7;58.2;1361.88;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.28 12:38:43;2026.01.28;12;D30EUR;long;tp;24882.5;24882.7;25.1;1390.54;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.29 08:59:59;2026.01.29;8;D30EUR;long;sl;24788.7;24788.4;17.7;-711.54;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.29 09:42:00;2026.01.29;9;D30EUR;long;sl;24676.4;24676.4;12.5;-696.25;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2026.01.29 11:56:16;2026.01.29;11;D30EUR;long;sl;24528.5;24526.5;27.0;-747.9;2.0
